,0,1,2,3,4,5,6,7,8,9,10,11
16441,16441,Newsies: The Broadway Musical,2017,13+,8.5,,0,0,0,1,"Jeff Calhoun,Brett Sullivan",149.0
16442,16442,101 Dalmatians II: Patch's London Adventure,2003,all,5.8,67%,0,0,0,1,"Jim Kammerud,Brian Smith",74.0
16443,16443,Saludos Amigos,1942,,6.2,83%,0,0,0,1,"Wilfred Jackson,Jack Kinney,Hamilton Luske,Bill Roberts,Norman Ferguson",42.0
16444,16444,Mighty Joe Young,1998,7+,5.6,55%,0,0,0,1,Ron Underwood,114.0
16445,16445,Thumbelina,1994,all,6.3,30%,0,0,0,1,"Don Bluth,Gary Goldman",86.0
16446,16446,The Lizzie McGuire Movie,2003,7+,5.5,41%,0,0,0,1,Jim Fall,94.0
16447,16447,The Cat from Outer Space,1978,all,6.1,67%,0,0,0,1,Norman Tokar,104.0
16448,16448,Rookie of the Year,1993,7+,6.0,35%,0,0,0,1,Daniel Stern,103.0
16449,16449,Sister Act 2: Back in the Habit,1993,7+,5.6,7%,0,0,0,1,Bill Duke,107.0
16450,16450,Homeward Bound II: Lost in San Francisco,1996,all,5.9,53%,0,0,0,1,David R. Ellis,88.0
16451,16451,Jump In!,2007,all,5.3,63%,0,0,0,1,Paul Hoen,85.0
16452,16452,Roving Mars,2006,7+,7.2,70%,0,0,0,1,George Butler,40.0
16453,16453,The Black Hole,1979,7+,6.0,40%,0,0,0,1,Gary Nelson,98.0
16454,16454,Lady and the Tramp II: Scamp's Adventure,2001,all,5.9,45%,0,0,0,1,"Darrell Rooney,Jeannine Roussel",69.0
16455,16455,Around the World in 80 Days,2004,7+,5.9,32%,0,0,0,1,Frank Coraci,120.0
16456,16456,Luxo Jr.,1986,all,7.3,,0,0,0,1,John Lasseter,2.0
16457,16457,Flubber,1997,7+,5.3,24%,0,0,0,1,Les Mayfield,93.0
16458,16458,The Return of Jafar,1994,all,5.9,33%,0,0,0,1,"Toby Shelton,Tad Stones,Alan Zaslove",69.0
16459,16459,Aliens of the Deep,2005,all,6.4,84%,0,0,0,1,"James Cameron,Steven Quale",100.0
16460,16460,"Mickey, Donald, Goofy: The Three Musketeers",2004,all,6.4,36%,0,0,0,1,Donovan Cook,68.0
16461,16461,The Little Mermaid: Ariel's Beginning,2008,7+,6.3,33%,0,0,0,1,Peggy Holmes,77.0
16462,16462,The Cheetah Girls 2: When in Spain,2006,all,5.0,43%,0,0,0,1,Kenny Ortega,96.0
16463,16463,Pooh's Grand Adventure: The Search for Christopher Robin,1997,all,7.1,33%,0,0,0,1,Karl Geurs,76.0
16464,16464,Jack,1996,13+,5.8,18%,0,0,0,1,"Albert Hughes,Allen Hughes",122.0
16465,16465,Stargirl,2020,7+,6.2,71%,0,0,0,1,,45.0
16466,16466,Return to Never Land,2002,all,5.8,45%,0,0,0,1,"Robin Budd,Donovan Cook",72.0
16467,16467,The Shaggy Dog,1959,all,6.5,68%,0,0,0,1,Charles Barton,104.0
16468,16468,Herbie Goes to Monte Carlo,1977,all,5.7,60%,0,0,0,1,Vincent McEveety,105.0
16469,16469,Home on the Range,2004,7+,5.3,53%,0,0,0,1,"Will Finn,John Sanford",76.0
16470,16470,The Little Mermaid II: Return to the Sea,2000,7+,5.6,33%,0,0,0,1,"Jim Kammerud,Brian Smith",75.0
16471,16471,The Cheetah Girls: One World,2008,all,4.7,67%,0,0,0,1,Paul Hoen,90.0
16472,16472,Leroy & Stitch,2006,all,6.2,40%,0,0,0,1,"Tony Craig,Roberts Gannaway",73.0
16473,16473,Herbie Fully Loaded,2005,all,4.8,41%,0,0,0,1,Angela Robinson,101.0
16474,16474,Let It Shine,2012,all,6.4,,0,0,0,1,Paul Hoen,104.0
16475,16475,Wizards of Waverly Place: The Movie,2009,7+,6.2,,0,0,0,1,Lev L. Spiro,94.0
16476,16476,A Wrinkle in Time,2018,7+,4.2,42%,0,0,0,1,Ava DuVernay,109.0
16477,16477,Benji the Hunted,1987,all,6.3,50%,0,0,0,1,Joe Camp,88.0
16478,16478,Recess: Taking the Fifth Grade,2003,all,6.8,67%,0,0,0,1,Howy Parkins,62.0
16479,16479,The Even Stevens Movie,2003,all,6.2,40%,0,0,0,1,Sean McNamara,93.0
16480,16480,Marvel Rising: Secret Warriors,2018,,5.2,100%,0,0,0,1,"Alfred Gimeno,Eric Radomski",80.0
16481,16481,Mars Needs Moms,2011,7+,5.4,37%,0,0,0,1,Simon Wells,88.0
16482,16482,Sharpay's Fabulous Adventure,2011,all,4.7,60%,0,0,0,1,Michael Lembeck,90.0
16483,16483,The Wizards Return: Alex vs. Alex,2013,7+,6.4,,0,0,0,1,Victor Gonzalez,60.0
16484,16484,Home Alone 3,1997,7+,4.5,29%,0,0,0,1,Raja Gosnell,102.0
16485,16485,3 Men and a Little Lady,1990,7+,5.4,38%,0,0,0,1,Emile Ardolino,104.0
16486,16486,Beauty and the Beast: The Enchanted Christmas,1997,all,6.1,13%,0,0,0,1,Andrew Knight,72.0
16487,16487,Annie,1999,all,6.7,,0,0,0,1,John Huston,126.0
16488,16488,Tiger Cruise,2005,7+,6.2,60%,0,0,0,1,Duwayne Dunham,88.0
16489,16489,Stitch! The Movie,2003,all,6.2,20%,0,0,0,1,"Tony Craig,Roberts Gannaway",60.0
16490,16490,Babes in Toyland,1961,all,6.3,36%,0,0,0,1,Jack Donohue,106.0
16491,16491,Brink!,1998,all,7.1,,0,0,0,1,Greg Beeman,99.0
16492,16492,Tall Tale,1995,7+,5.9,50%,0,0,0,1,Jeremiah S. Chechik,96.0
16493,16493,"Good Luck Charlie, It's Christmas!",2011,all,6.4,,0,0,0,1,Arlene Sanford,90.0
16494,16494,G-Force,2009,7+,5.1,22%,0,0,0,1,Hoyt Yeatman,88.0
16495,16495,Cloud 9,2014,all,6.6,,0,0,0,1,Paul Hoen,85.0
16496,16496,Geek Charming,2011,7+,6.4,,0,0,0,1,Jeffrey Hornaday,94.0
16497,16497,Snow Dogs,2002,7+,5.2,25%,0,0,0,1,Brian Levant,99.0
16498,16498,Mulan II,2004,all,5.7,,0,0,0,1,"Darrell Rooney,Lynne Southerland",79.0
16499,16499,Dr. Dolittle 2,2001,7+,4.7,42%,0,0,0,1,Steve Carr,87.0
16500,16500,Kim Possible Movie: So the Drama,2005,all,7.1,,0,0,0,1,Steve Loter,71.0
16501,16501,Camp Nowhere,1994,7+,6.1,18%,0,0,0,1,Jonathan Prince,96.0
16502,16502,Honey I Blew Up the Kid,1992,7+,4.8,40%,0,0,0,1,Randal Kleiser,89.0
16503,16503,Steamboat Willie,1928,,7.6,,0,0,0,1,"Ub Iwerks,Walt Disney",8.0
16504,16504,Motocrossed,2001,all,6.6,,0,0,0,1,Steve Boyum,110.0
16505,16505,One Magic Christmas,1985,all,6.5,47%,0,0,0,1,Phillip Borsos,89.0
16506,16506,The Computer Wore Tennis Shoes,1969,all,6.1,50%,0,0,0,1,Robert Butler,91.0
16507,16507,Halloweentown II: Kalabar's Revenge,2001,all,6.5,,0,0,0,1,Mary Lambert,81.0
16508,16508,102 Dalmatians,2000,all,4.9,31%,0,0,0,1,Kevin Lima,100.0
16509,16509,The Santa Clause 3: The Escape Clause,2006,all,4.7,17%,0,0,0,1,Michael Lembeck,97.0
16510,16510,Teen Beach 2,2015,all,6.1,,0,0,0,1,Jeffrey Hornaday,104.0
16511,16511,Return from Witch Mountain,1978,all,5.9,50%,0,0,0,1,John Hough,95.0
16512,16512,Kitbull,2019,7+,8.0,,0,0,0,1,Rosana Sullivan,9.0
16513,16513,Tru Confessions,2002,all,7.5,,0,0,0,1,Paul Hoen,112.0
16514,16514,Treasure Island,1950,7+,6.9,,0,0,0,1,Byron Haskin,96.0
16515,16515,Prom,2011,7+,5.4,36%,0,0,0,1,Joe Nussbaum,104.0
16516,16516,Mickey's Twice Upon a Christmas,2004,all,6.5,,0,0,0,1,"Carole Holliday,Matthew O'Callaghan,Theresa Cullen",68.0
16517,16517,Zenon: Girl of the 21st Century,1999,all,6.4,,0,0,0,1,Kenneth Johnson,97.0
16518,16518,The Wild,2006,all,5.3,19%,0,0,0,1,Lee Tamahori,117.0
16519,16519,Halloweentown High,2004,all,6.2,,0,0,0,1,Mark A.Z. Dippé,82.0
16520,16520,Valiant,2005,all,5.5,32%,0,0,0,1,Gary Chapman,76.0
16521,16521,Candleshoe,1977,7+,6.8,,0,0,0,1,Norman Tokar,101.0
16522,16522,The Haunted Mansion,2003,7+,5.0,14%,0,0,0,1,Rob Minkoff,99.0
16523,16523,Twitches Too,2007,7+,5.8,,0,0,0,1,Stuart Gillard,83.0
16524,16524,Jungle 2 Jungle,1997,7+,5.2,19%,0,0,0,1,John Pasquin,105.0
16525,16525,Hannah Montana & Miley Cyrus: Best of Both Worlds Concert,2008,all,2.4,73%,0,0,0,1,Bruce Hendricks,74.0
16526,16526,The Ugly Dachshund,1966,all,6.7,,0,0,0,1,Norman Tokar,93.0
16527,16527,Kronk's New Groove,2005,all,5.8,,0,0,0,1,"Saul Blinkoff,Elliot M. Bour",75.0
16528,16528,Marvel Studios: Assembling a Universe,2014,7+,7.6,,0,0,0,1,,43.0
16529,16529,Smart House,1999,all,6.3,,0,0,0,1,LeVar Burton,82.0
16530,16530,Cadet Kelly,2002,all,5.5,,0,0,0,1,Larry Shaw,101.0
16531,16531,Z-O-M-B-I-E-S,2018,all,6.3,,0,0,0,1,Paul Hoen,94.0
16532,16532,Tom and Huck,1995,7+,5.5,25%,0,0,0,1,Peter Hewitt,97.0
16533,16533,Young Black Stallion,2003,all,5.6,45%,0,0,0,1,Simon Wincer,50.0
16534,16534,Tangled: Before Ever After,2017,all,6.6,,0,0,0,1,,21.0
16535,16535,The Reluctant Dragon,1941,all,6.9,,0,0,0,1,"Alfred L. Werker,Hamilton Luske,Jack Cutting,Ub Iwerks,Jack Kinney",74.0
16536,16536,Pocahontas II: Journey to a New World,1998,all,4.9,29%,0,0,0,1,"Tom Ellery,Bradley Raymond",72.0
16537,16537,Cheetah,1989,all,6.0,50%,0,0,0,1,Jeff Blyth,83.0
16538,16538,Avalon High,2011,all,5.7,,0,0,0,1,Stuart Gillard,90.0
16539,16539,The Fox and the Hound 2,2006,all,5.3,20%,0,0,0,1,Jim Kammerud,69.0
16540,16540,"Honey, We Shrunk Ourselves",1997,7+,5.0,25%,0,0,0,1,Dean Cundey,74.0
16541,16541,How to Build a Better Boy,2014,all,5.5,,0,0,0,1,Paul Hoen,90.0
16542,16542,The Jungle Book 2,2003,all,5.4,19%,0,0,0,1,Steve Trenbirth,72.0
16543,16543,The Luck of the Irish,2001,all,6.2,,0,0,0,1,Paul Hoen,86.0
16544,16544,Tin Toy,1988,all,6.5,,0,0,0,1,John Lasseter,5.0
16545,16545,Return to Halloweentown,2006,all,5.6,,0,0,0,1,David Jackson,88.0
16546,16546,Winnie the Pooh: A Very Merry Pooh Year,2002,all,6.8,,0,0,0,1,"Gary Katona,Ed Wexler,Jamie Mitchell",65.0
16547,16547,Johnny Tsunami,1999,all,6.3,,0,0,0,1,Steve Boyum,88.0
16548,16548,The Disney Family Singalong,2020,all,8.1,,0,0,0,1,Hamish Hamilton,
16549,16549,Don't Look Under the Bed,1999,7+,6.9,,0,0,0,1,Kenneth Johnson,100.0
16550,16550,I'll Be Home for Christmas,1998,all,5.5,23%,0,0,0,1,Arlene Sanford,86.0
16551,16551,Invisible Sister,2015,all,6.1,,0,0,0,1,Paul Hoen,80.0
16552,16552,Confessions of a Teenage Drama Queen,2004,7+,4.6,14%,0,0,0,1,Sara Sugarman,89.0
16553,16553,The Shaggy D.A.,1976,all,5.9,50%,0,0,0,1,Robert Stevenson,91.0
16554,16554,Minutemen,2008,all,5.8,,0,0,0,1,Lev L. Spiro,98.0
16555,16555,Shipwrecked,1990,7+,6.7,,0,0,0,1,Nils Gaup,92.0
16556,16556,Into the Okavango,2018,7+,7.7,,0,0,0,1,Neil Gelinas,88.0
16557,16557,Winnie the Pooh: Springtime with Roo,2004,all,6.5,,0,0,0,1,"Saul Blinkoff,Elliot M. Bour",65.0
16558,16558,12 Dates of Christmas,2011,7+,6.3,,0,0,0,1,James Hayman,90.0
16559,16559,Cow Belles,2006,all,5.2,,0,0,0,1,Francine McDougall,90.0
16560,16560,The Brave Little Toaster to the Rescue,1997,all,6.3,40%,0,0,0,1,"Robert C. Ramirez,Patrick A. Ventura",74.0
16561,16561,Blank Check,1994,7+,5.3,9%,0,0,0,1,Rupert Wainwright,93.0
16562,16562,Cinderella II: Dreams Come True,2002,all,5.0,11%,0,0,0,1,John Kafka,73.0
16563,16563,The Thirteenth Year,1999,all,6.0,,0,0,0,1,Duwayne Dunham,95.0
16564,16564,Phineas and Ferb: Star Wars,2014,all,8.2,,0,0,0,1,"Robert Hughes,Sue Perrotto",51.0
16565,16565,Belle's Magical World,1998,all,5.4,17%,0,0,0,1,"Bob Kline,Cullen Blaine,Dale Case,Daniel de la Vega,Barbara Dourmaskin-Case,Rick Leon,Burt Medall,Mitch Rochon",92.0
16566,16566,Davy Crockett and the River Pirates,1956,all,6.8,,0,0,0,1,Norman Foster,81.0
16567,16567,The Suite Life Movie,2011,all,5.3,,0,0,0,1,Sean McNamara,79.0
16568,16568,Lamp Life,2020,,6.7,,0,0,0,1,Valerie LaPointe,7.0
16569,16569,Tarzan & Jane,2002,all,5.4,17%,0,0,0,1,"Steve Loter,Victor Cook,Steve Loter,Don MacKinnon,Lisa Schaffer",75.0
16570,16570,Bad Hair Day,2015,all,6.0,,0,0,0,1,Erik Canuel,87.0
16571,16571,Operation Dumbo Drop,1995,7+,5.1,31%,0,0,0,1,Simon Wincer,107.0
16572,16572,The Story of Robin Hood and His Merrie Men,1952,7+,6.7,,0,0,0,1,Ken Annakin,84.0
16573,16573,Read It and Weep,2006,all,5.5,,0,0,0,1,Paul Hoen,84.0
16574,16574,The Living Desert,1953,all,7.5,,0,0,0,1,James Algar,69.0
16575,16575,Herbie Goes Bananas,1980,all,5.0,40%,0,0,0,1,Vincent McEveety,100.0
16576,16576,Mr. Boogedy,1986,all,7.3,,0,0,0,1,Allison Pregler,21.0
16577,16577,Double Teamed,2002,all,6.1,,0,0,0,1,Duwayne Dunham,120.0
16578,16578,The Brave Little Toaster Goes to Mars,1998,all,5.7,40%,0,0,0,1,"Robert C. Ramirez,Patrick A. Ventura",73.0
16579,16579,First Kid,1996,7+,5.2,23%,0,0,0,1,David Mickey Evans,101.0
16580,16580,The Adventures of Bullwhip Griffin,1967,,6.5,43%,0,0,0,1,James Neilson,108.0
16581,16581,The Proud Family Movie,2005,all,5.4,,0,0,0,1,Bruce W. Smith,90.0
16582,16582,Phineas and Ferb: Mission Marvel,2013,all,8.3,,0,0,0,1,"Robert Hughes,Sue Perrotto",45.0
16583,16583,Go Figure,2005,all,5.7,,0,0,0,1,Francine McDougall,88.0
16584,16584,Stuck in the Suburbs,2004,all,5.6,,0,0,0,1,Savage Steve Holland,76.0
16585,16585,Ice Age: The Great Egg-Scapade,2016,7+,5.9,,0,0,0,1,"Paul Stodolny,Ricardo Curtis,Steve Martino,Mike Thurmeier",25.0
16586,16586,College Road Trip,2008,all,4.3,12%,0,0,0,1,Roger Kumble,83.0
16587,16587,Girl vs. Monster,2012,7+,5.5,,0,0,0,1,Stuart Gillard,89.0
16588,16588,Going to the Mat,2004,all,6.8,,0,0,0,1,Stuart Gillard,120.0
16589,16589,Right on Track,2003,all,6.2,,0,0,0,1,Duwayne Dunham,89.0
16590,16590,Life with Mikey,1993,7+,5.6,25%,0,0,0,1,James Lapine,91.0
16591,16591,Wendy Wu: Homecoming Warrior,2006,all,5.4,,0,0,0,1,John Laing,91.0
16592,16592,"Marvel: 75 Years, From Pulp to Pop!",2014,7+,7.3,,0,0,0,1,Zak Knutson,42.0
16593,16593,The Small One,1978,all,7.8,,0,0,0,1,Don Bluth,26.0
16594,16594,Phantom of the Megaplex,2000,all,6.5,,0,0,0,1,Blair Treu,89.0
16595,16595,The Apple Dumpling Gang Rides Again,1979,all,6.2,,0,0,0,1,Vincent McEveety,88.0
16596,16596,Mom's Got a Date with a Vampire,2000,7+,5.9,,0,0,0,1,Steve Boyum,85.0
16597,16597,Atlantis: Milo's Return,2003,all,5.1,,0,0,0,1,"Victor Cook,Toby Shelton,Tad Stones",70.0
16598,16598,Snowball Express,1972,all,6.5,,0,0,0,1,Norman Tokar,93.0
16599,16599,Sacred Planet,2004,all,6.1,58%,0,0,0,1,Jon Long,40.0
16600,16600,The Hunchback of Notre Dame II,2002,all,4.7,30%,0,0,0,1,Bradley Raymond,68.0
16601,16601,Rip Girls,2000,all,6.2,,0,0,0,1,Joyce Chopra,87.0
16602,16602,MARS: Inside SpaceX,2018,7+,7.4,,0,0,0,1,Julia Reagan,46.0
16603,16603,Zenon: The Zequel,2001,all,5.9,,0,0,0,1,Manny Coto,100.0
16604,16604,Wings of Life,2011,all,7.4,,0,0,0,1,Louie Schwartzberg,81.0
16605,16605,Get a Clue,2002,all,5.1,,0,0,0,1,Maggie Greenwald,83.0
16606,16606,Hatching Pete,2009,all,5.4,,0,0,0,1,Stuart Gillard,90.0
16607,16607,Apollo: Missions to the Moon,2019,,7.7,,0,0,0,1,Tom Jennings,94.0
16608,16608,Pixel Perfect,2004,all,5.7,,0,0,0,1,Mark A.Z. Dippé,85.0
16609,16609,The Vanishing Prairie,1954,all,7.5,,0,0,0,1,James Algar,71.0
16610,16610,Alley Cats Strike,2000,all,6.1,,0,0,0,1,Rod Daniel,103.0
16611,16611,Life-Size 2,2018,16+,4.8,40%,0,0,0,1,Steven K. Tsuchida,81.0
16612,16612,Johnny Kapahala - Back on Board,2007,,5.5,,0,0,0,1,Eric Bross,90.0
16613,16613,Jumping Ship,2001,all,6.2,,0,0,0,1,Michael Lange,93.0
16614,16614,The Million Dollar Duck,1971,all,5.9,17%,0,0,0,1,Vincent McEveety,89.0
16615,16615,Frenemies,2012,all,5.0,,0,0,0,1,Daisy von Scherler Mayer,87.0
16616,16616,Eddie's Million Dollar Cook Off,2003,all,6.0,,0,0,0,1,Paul Hoen,110.0
16617,16617,Babes in the Woods,1932,,6.8,,0,0,0,1,Burt Gillett,8.0
16618,16618,America's Heart and Soul,2004,7+,5.1,50%,0,0,0,1,Louie Schwartzberg,84.0
16619,16619,The Mistle-Tones,2012,7+,6.7,,0,0,0,1,Paul Hoen,90.0
16620,16620,A Ring of Endless Light,2002,all,6.1,,0,0,0,1,Greg Beeman,88.0
16621,16621,The Other Me,2000,all,6.1,,0,0,0,1,Sotiris Tsafoulias,101.0
16622,16622,"Up, Up, and Away",2000,all,5.6,,0,0,0,1,Andy Liotta,80.0
16623,16623,Dolphin Reef,2018,all,6.8,,0,0,0,1,"Keith Scholey,Alastair Fothergill",77.0
16624,16624,Gus,1976,all,5.9,,0,0,0,1,Vincent McEveety,96.0
16625,16625,Almost Angels,1962,,6.7,,0,0,0,1,Steve Previn,93.0
16626,16626,Gotta Kick It Up!,2002,all,5.8,,0,0,0,1,Ramón Menéndez,78.0
16627,16627,The African Lion,1955,all,7.2,,0,0,0,1,James Algar,75.0
16628,16628,Horse Sense,1999,all,6.2,,0,0,0,1,Greg Beeman,92.0
16629,16629,Snowglobe,2007,7+,6.0,,0,0,0,1,Ron Lagomarsino,86.0
16630,16630,Once Upon A Mattress,2005,7+,6.3,,0,0,0,1,"Ron Field,Dave Powers",90.0
16631,16631,Jonas Brothers: The Concert Experience,2009,all,1.6,24%,0,0,0,1,Bruce Hendricks,76.0
16632,16632,You Wish!,2003,all,6.1,,0,0,0,1,Paul Hoen,84.0
16633,16633,The Country Bears,2002,all,4.1,29%,0,0,0,1,Peter Hastings,88.0
16634,16634,A Celebration of the Music from Coco,2020,,7.4,,0,0,0,1,Ron de Moraes,
16635,16635,In the Footsteps of Elephant,2020,,7.8,,0,0,0,1,"Vanessa Berlowitz,Tom Stephens",85.0
16636,16636,Out of Scale,1951,,7.5,,0,0,0,1,Jack Hannah,7.0
16637,16637,Inspector Gadget 2,2003,all,3.4,40%,0,0,0,1,Alex Zamm,89.0
16638,16638,Zenon: Z3,2004,all,5.5,,0,0,0,1,Steve Rash,81.0
16639,16639,Den Brother,2010,,5.4,,0,0,0,1,Mark L. Taylor,89.0
16640,16640,Miracle In Lane 2,2000,all,6.0,,0,0,0,1,Greg Beeman,120.0
16641,16641,Three Days,2001,all,7.2,,0,0,0,1,Paul Haggis,133.0
16642,16642,Atlantis Rising,2017,,6.6,,0,0,0,1,Simcha Jacobovici,93.0
16643,16643,Doug's 1st Movie,1999,all,5.0,26%,0,0,0,1,Maurice Joyce,77.0
16644,16644,The Strongest Man in the World,1975,all,6.1,,0,0,0,1,Vincent McEveety,92.0
16645,16645,Titanic: 20 Years Later with James Cameron,2017,7+,7.2,,0,0,0,1,Thomas C. Grane,46.0
16646,16646,Quints,2000,all,5.7,,0,0,0,1,Bill Corcoran,83.0
16647,16647,Breaking2,2017,7+,7.4,,0,0,0,1,Martin Desmond Roe,55.0
16648,16648,Life Is Ruff,2005,7+,4.9,,0,0,0,1,Charles Haid,84.0
16649,16649,Jungle Cat,1959,7+,7.5,,0,0,0,1,James Algar,69.0
16650,16650,Under the Sea: A Descendants Story,2018,,6.0,,0,0,0,1,Hasraf Dulull,10.0
16651,16651,Santa Paws 2: The Santa Pups,2012,all,4.9,,0,0,0,1,Robert Vince,88.0
16652,16652,Dadnapped,2009,all,4.9,,0,0,0,1,Paul Hoen,84.0
16653,16653,Bride of Boogedy,1987,all,7.5,,0,0,0,1,Oz Scott,93.0
16654,16654,Into the Grand Canyon,2019,,7.5,,0,0,0,1,Peter McBride,84.0
16655,16655,The Ultimate Christmas Present,2000,all,5.9,,0,0,0,1,Greg Beeman,85.0
16656,16656,Diving with Dolphins,2020,,7.5,,0,0,0,1,Keith Scholey,79.0
16657,16657,A Kid in King Arthur's Court,1995,7+,4.7,5%,0,0,0,1,Michael Gottlieb,89.0
16658,16658,Marvel Rising: Chasing Ghosts,2019,,4.6,,0,0,0,1,Alfred Gimeno,22.0
16659,16659,Super Buddies,2013,all,4.2,,0,0,0,1,Robert Vince,81.0
16660,16660,The Sandlot: Heading Home,2007,7+,5.0,,0,0,0,1,William Dear,96.0
16661,16661,Marvel Rising: Heart of Iron,2019,,4.0,,0,0,0,1,"Sol Choi,Alfred Gimeno",44.0
16662,16662,The Secret of the Magic Gourd,2007,all,5.1,,0,0,0,1,Frankie Chung,84.0
16663,16663,Recess: All Growed Down,2003,all,6.7,,0,0,0,1,"Howy Parkins,Chuck Sheetz",61.0
16664,16664,The Scream Team,2002,7+,6.7,,0,0,0,1,Stuart Gillard,100.0
16665,16665,Perri,1957,all,6.7,,0,0,0,1,"Paul Kenworthy,Ralph Wright",75.0
16666,16666,Penguins: Life on the Edge,2020,,6.9,,0,0,0,1,"Alastair Fothergill,Jeff Wilson",78.0
16667,16667,High School Musical: The Musical: The Series: The Special,2019,,7.5,,0,0,0,1,Clayton Cogswell,23.0
16668,16668,Buffalo Dreams,2005,all,5.8,,0,0,0,1,David Jackson,89.0
16669,16669,Full-Court Miracle,2003,all,5.8,,0,0,0,1,Stuart Gillard,90.0
16670,16670,Twas the Night,2001,all,5.4,,0,0,0,1,Nick Castle,84.0
16671,16671,George of the Jungle 2,2003,7+,3.3,17%,0,0,0,1,David Grossman,87.0
16672,16672,The Plausible Impossible,1956,,7.7,,0,0,0,1,"William Beaudine,Wilfred Jackson",50.0
16673,16673,Miracle at Midnight,1998,,7.1,,0,0,0,1,Ken Cameron,90.0
16674,16674,Iron Man & Hulk: Heroes United,2013,7+,4.7,,0,0,0,1,"Eric Radomski,Leo Riley",71.0
16675,16675,Stepsister from Planet Weird,2000,all,5.9,,0,0,0,1,Steve Boyum,85.0
16676,16676,Expedition Mars,2016,,8.0,,0,0,0,1,Mark Davis,88.0
16677,16677,That Darn Cat,1997,7+,4.7,13%,0,0,0,1,Robert Stevenson,116.0
16678,16678,Those Calloways,1965,7+,6.7,,0,0,0,1,Norman Tokar,131.0
16679,16679,The Sign of Zorro,1958,,7.1,,0,0,0,1,"Lewis R. Foster,Norman Foster",91.0
16680,16680,Decorating Disney: Holiday Magic,2017,7+,6.9,,0,0,0,1,,42.0
16681,16681,Treasure of Matecumbe,1976,all,6.2,,0,0,0,1,Vincent McEveety,117.0
16682,16682,The Christmas Star,1986,all,6.4,,0,0,0,1,Alan Shapiro,94.0
16683,16683,Stonehenge: Decoded,2008,,6.5,,0,0,0,1,Christopher Spencer,92.0
16684,16684,Marvel Rising: Operation Shuri,2019,7+,5.2,,0,0,0,1,"Chris Rutkowski,Eric Radomski",21.0
16685,16685,Emil and the Detectives,1964,7+,6.2,,0,0,0,1,Peter Tewksbury,99.0
16686,16686,Marvel Rising: Battle of the Bands,2019,,5.0,,0,0,0,1,Chris Rutkowski,22.0
16687,16687,Kazaam,1996,7+,3.0,6%,0,0,0,1,Paul Michael Glaser,93.0
16688,16688,Marvel Rising: Playing with Fire,2019,7+,5.3,,0,0,0,1,"Sol Choi,Eric Radomski",44.0
16689,16689,Nature's Half Acre,1951,,7.2,,0,0,0,1,James Algar,33.0
16690,16690,Ready to Run,2000,all,5.3,,0,0,0,1,Duwayne Dunham,96.0
16691,16691,You Lucky Dog,1998,all,4.7,,0,0,0,1,Paul Schneider,89.0
16692,16692,Water Birds,1952,,6.7,,0,0,0,1,Ben Sharpsteen,30.0
16693,16693,The Flood,2018,,8.1,,0,0,0,1,Anthony Woodley,99.0
16694,16694,Skyrunners,2009,all,5.0,,0,0,0,1,Ralph Hemecker,92.0
16695,16695,The Lost Tomb of Alexander the Great,2019,7+,6.6,,0,0,0,1,Duncan Singh,
16696,16696,Drain the Great Lakes,2011,all,6.9,,0,0,0,1,"Wayne Abbott,Crispin Sadler",47.0
16697,16697,Disney's Fairy Tale Weddings,2017,,6.8,,0,0,0,1,,63.0
16698,16698,Paris to Pittsburgh,2018,,6.9,,0,0,0,1,"Sidney Beaumont,Michael Bonfiglio",77.0
16699,16699,A Tale of Two Critters,1977,all,6.5,,0,0,0,1,Jack Speirs,48.0
16700,16700,Drain the Titanic,2016,,6.4,,0,0,0,1,Wayne Abbott,46.0
16701,16701,Fuzzbucket,1986,all,6.2,,0,0,0,1,Mick Garris,46.0
16702,16702,Trail of the Panda,2009,all,6.5,,0,0,0,1,Zhong Yu,87.0
16703,16703,Secrets of Christ's Tomb: Explorer Special,2017,,6.4,,0,0,0,1,Robert Strange,46.0
16704,16704,"Sammy, the Way-Out Seal",1962,all,6.7,,0,0,0,1,Norman Tokar,89.0
16705,16705,Meet the Deedles,1998,7+,4.1,7%,0,0,0,1,Steve Boyum,93.0
16706,16706,Justin Morgan Had a Horse,1972,all,6.5,,0,0,0,1,Hollingsworth Morse,91.0
16707,16707,The Biscuit Eater,1972,all,5.7,,0,0,0,1,Vincent McEveety,90.0
16708,16708,Miracle Landing on the Hudson,2013,,6.7,,0,0,0,1,Simon George,90.0
16709,16709,Prowlers of the Everglades,1953,,8.0,,0,0,0,1,James Algar,32.0
16710,16710,The Castaway Cowboy,1974,all,5.9,,0,0,0,1,Vincent McEveety,91.0
16711,16711,Casebusters,1986,all,5.8,,0,0,0,1,Wes Craven,45.0
16712,16712,Mission to the Sun,2018,7+,6.9,,0,0,0,1,Daniel M. Smith,60.0
16713,16713,Drain the Bermuda Triangle,2014,,6.4,,0,0,0,1,Jobim Sampson,44.0
16714,16714,Drain The Ocean: WWII,2016,7+,7.0,,0,0,0,1,Mike Slee,44.0
16715,16715,Hounded,2001,all,5.1,,0,0,0,1,Neal Israel,91.0
16716,16716,Yellowstone Cubs,1963,all,6.9,,0,0,0,1,Charles L. Draper,48.0
16717,16717,Kingdom of the Blue Whale,2009,,7.3,,0,0,0,1,,94.0
